text,conversation_id,created_at,retweet_count,reply_count,like_count,quote_count,is_reply_to_user,related_user_id,,,
"🚨 🚨  689 #BTC (24,913,278 USD) transferred from #Bitstamp to unknown wallet

https://t.co/UHwlDRhqa3",1522624039122001920,2022-05-06T17:07:14.000Z,19,21,180,0,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  4,700 #BTC (169,369,098 USD) transferred from unknown wallet to #Gemini

https://t.co/hzjiWNMVqv",1522609770410262531,2022-05-06T16:10:32.000Z,60,82,456,14,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  4,700 #BTC (170,450,127 USD) transferred from #Coinbase to unknown wallet

https://t.co/t3LrZkW551",1522591297596502016,2022-05-06T14:57:08.000Z,52,44,531,9,0,1039833297751302144
"🚨 🚨  563 #BTC (20,318,540 USD) transferred from #Binance to #Coinbase

https://t.co/HE3o6uRAj3",1522589374927581184,2022-05-06T14:49:29.000Z,12,11,113,0,0,1039833297751302144
"🚨 🚨 🚨  1,000 #BTC (36,104,814 USD) transferred from #Xapo to #Binance

https://t.co/USvmI4IsEI",1522589372184514562,2022-05-06T14:49:29.000Z,17,16,140,4,0,1039833297751302144
"🚨 🚨  746 #BTC (26,735,925 USD) transferred from #Xapo to #Binance

https://t.co/kp9XDmsGZQ",1522572599766794240,2022-05-06T13:42:50.000Z,17,22,146,2,0,1039833297751302144
"🚨 🚨  612 #BTC (21,973,948 USD) transferred from #Coinbase to unknown wallet

https://t.co/2iOC9xNLrz",1522564110843621376,2022-05-06T13:09:06.000Z,18,21,261,1,0,1039833297751302144
"🚨 🚨 🚨  1,015 #BTC (36,424,662 USD) transferred from unknown wallet to #Xapo

https://t.co/lEA2NdMTE6",1522548605491593216,2022-05-06T12:07:29.000Z,24,25,163,2,0,1039833297751302144
"🚨 🚨 🚨  1,057 #BTC (38,343,973 USD) transferred from #Xapo to #Binance

https://t.co/9zF2NahKXK",1522515309680340993,2022-05-06T09:55:11.000Z,16,26,158,4,0,1039833297751302144
"🚨 🚨 🚨  1,000 #BTC (36,306,342 USD) transferred from #Xapo to #Binance

https://t.co/1MjfXjuKdz",1522482100259201025,2022-05-06T07:43:13.000Z,24,45,248,6,0,1039833297751302144
"🚨 🚨  600 #BTC (21,725,633 USD) transferred from unknown wallet to #Binance

https://t.co/wDfv5lcEj9",1522470364344946690,2022-05-06T06:56:35.000Z,22,39,245,2,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨  1,486 #BTC (54,346,051 USD) transferred from #Gemini to #Binance

https://t.co/hLeB1ObKh1",1522364347548377088,2022-05-05T23:55:19.000Z,26,25,166,1,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  4,700 #BTC (171,876,788 USD) transferred from unknown wallet to #Coinbase

https://t.co/pwbywHBnXW",1522364345472139266,2022-05-05T23:55:18.000Z,64,89,547,28,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,500 #BTC (91,470,567 USD) transferred from #Coinbase to unknown wallet

https://t.co/LGITNQlT0O",1522358746504179715,2022-05-05T23:33:03.000Z,38,40,339,3,0,1039833297751302144
"🚨 🚨 🚨  1,000 #BTC (36,060,958 USD) transferred from #Coinbase to #Xapo

https://t.co/CEtnKpMMCp",1522307935350702084,2022-05-05T20:11:09.000Z,22,20,228,2,0,1039833297751302144
"🚨 🚨  700 #BTC (25,460,583 USD) transferred from unknown wallet to #Bitstamp

https://t.co/VJUXNXSrCA",1522302195068198913,2022-05-05T19:48:20.000Z,14,30,175,2,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨  1,906 #BTC (67,936,885 USD) transferred from #Coinbase to unknown wallet

https://t.co/weWyKgXFMl",1522296894357184512,2022-05-05T19:27:17.000Z,48,44,472,7,0,1039833297751302144
"🚨 🚨  669 #BTC (24,327,654 USD) transferred from #Bitstamp to unknown wallet

https://t.co/hSGdhWvXpK",1522289613930385414,2022-05-05T18:58:21.000Z,13,14,201,0,0,1039833297751302144
"🚨 🚨  600 #BTC (21,868,676 USD) transferred from unknown wallet to #Bitstamp

https://t.co/BBq4iagQck",1522289611174785030,2022-05-05T18:58:20.000Z,9,14,143,0,0,1039833297751302144
"🚨 🚨  700 #BTC (25,428,269 USD) transferred from #Xapo to unknown wallet

https://t.co/cbdl5l5w5V",1522283669695700992,2022-05-05T18:34:44.000Z,12,15,166,2,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,500 #BTC (90,815,245 USD) transferred from unknown wallet to #Coinbase

https://t.co/svLBNQaLTi",1522283667124543489,2022-05-05T18:34:43.000Z,31,43,318,16,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨  1,450 #BTC (53,704,748 USD) transferred from unknown wallet to #Coinbase

https://t.co/HogS2N6iJY",1522274490780200964,2022-05-05T17:58:15.000Z,19,48,297,7,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨  1,906 #BTC (70,743,936 USD) transferred from #Coinbase to unknown wallet

https://t.co/mP0NXVCbkj",1522262927197327360,2022-05-05T17:12:18.000Z,51,39,442,10,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨  1,872 #BTC (69,473,250 USD) transferred from #Coinbase to unknown wallet

https://t.co/FbUvstQy17",1522262924521320448,2022-05-05T17:12:18.000Z,32,14,285,0,0,1039833297751302144
"🚨 🚨  638 #BTC (24,928,448 USD) transferred from unknown wallet to #Xapo

https://t.co/wu7Gez7P1D",1522218196018769924,2022-05-05T14:14:34.000Z,13,25,201,2,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨  1,906 #BTC (74,976,305 USD) transferred from #Coinbase to unknown wallet

https://t.co/3TxQ0Ys27z",1522136828085772289,2022-05-05T08:51:14.000Z,53,29,445,2,0,1039833297751302144
"🚨 🚨 🚨 🚨  1,200 #BTC (47,680,071 USD) transferred from #Coinbase to unknown wallet

https://t.co/NrQA9BlWOP",1522068185708695562,2022-05-05T04:18:28.000Z,47,53,465,0,0,1039833297751302144
"🚨 🚨 🚨  1,002 #BTC (39,688,091 USD) transferred from #Gemini to unknown wallet

https://t.co/UUdFVaRmV9",1522047595585183746,2022-05-05T02:56:39.000Z,37,33,336,0,0,1039833297751302144
"🚨 🚨 🚨  800 #BTC (31,886,333 USD) transferred from unknown wallet to CryptoCom

https://t.co/qmOoluSvcx",1522020990691258368,2022-05-05T01:10:56.000Z,22,24,229,1,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨  1,285 #BTC (51,347,220 USD) transferred from unknown wallet to #Coinbase

https://t.co/o8ntvRhwkG",1521945176838660096,2022-05-04T20:09:41.000Z,33,61,379,5,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,000 #BTC (79,951,058 USD) transferred from #Coinbase to #Xapo

https://t.co/VN8v0ECzHd",1521940532334931973,2022-05-04T19:51:13.000Z,23,29,304,2,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨  1,299 #BTC (51,275,411 USD) transferred from unknown wallet to #Coinbase

https://t.co/4qadAPoQb9",1521930005932093441,2022-05-04T19:09:24.000Z,28,31,245,3,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨  1,924 #BTC (74,508,816 USD) transferred from unknown wallet to #Xapo

https://t.co/ldKS3DYrmJ",1521911067697364993,2022-05-04T17:54:08.000Z,20,23,235,2,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨  1,879 #BTC (72,774,166 USD) transferred from #Coinbase to unknown wallet

https://t.co/f9MPJKCOhe",1521911065696686082,2022-05-04T17:54:08.000Z,21,18,236,4,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨  1,879 #BTC (72,774,166 USD) transferred from #Coinbase to unknown wallet

https://t.co/DTaFPXnfDl",1521911062706151426,2022-05-04T17:54:07.000Z,13,10,188,0,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,739 #BTC (106,828,911 USD) transferred from #Binance to #Coinbase

https://t.co/AVVRWmbmWq",1521901754996215808,2022-05-04T17:17:08.000Z,26,45,379,4,0,1039833297751302144
"🚨 🚨 🚨 🚨  1,266 #BTC (49,662,442 USD) transferred from unknown wallet to #Coinbase

https://t.co/iwj7RKOjZU",1521888297387188228,2022-05-04T16:23:40.000Z,18,40,300,4,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨  1,866 #BTC (71,888,072 USD) transferred from #Coinbase to unknown wallet

https://t.co/GRs9WaH6VA",1521736351552524288,2022-05-04T06:19:53.000Z,55,35,564,5,0,1039833297751302144
"🚨 🚨  641 #BTC (24,479,819 USD) transferred from #Bitstamp to #Coinbase

https://t.co/zPpnXz0utj",1521686323287011333,2022-05-04T03:01:05.000Z,19,21,143,1,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  8,000 #BTC (300,543,330 USD) transferred from #Coinbase to unknown wallet

https://t.co/BKvz0dcEG1",1521623730308493312,2022-05-03T22:52:22.000Z,181,151,1559,48,0,1039833297751302144
"🚨 🚨 🚨  1,041 #BTC (39,204,614 USD) transferred from unknown wallet to #Coinbase

https://t.co/2imfBfASao",1521613653304295429,2022-05-03T22:12:19.000Z,24,32,236,5,0,1039833297751302144
"🚨 🚨  749 #BTC (28,325,215 USD) transferred from unknown wallet to #Coinbase

https://t.co/iUMQz25Y0A",1521610467067809792,2022-05-03T21:59:40.000Z,20,25,166,4,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨  1,497 #BTC (56,650,830 USD) transferred from unknown wallet to #Coinbase

https://t.co/jnrqyC8359",1521610465650085895,2022-05-03T21:59:39.000Z,15,12,122,4,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨  1,699 #BTC (64,286,138 USD) transferred from unknown wallet to #Coinbase

https://t.co/iy9EYSXiuu",1521610463460704257,2022-05-03T21:59:39.000Z,18,4,129,8,0,1039833297751302144
"🚨 🚨 🚨  1,000 #BTC (38,122,400 USD) transferred from #Coinbase to unknown wallet

https://t.co/PkdJad66Am",1521608645959630848,2022-05-03T21:52:25.000Z,19,44,233,2,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,000 #BTC (75,778,870 USD) transferred from unknown wallet to #Bitstamp

https://t.co/ISHd43yvbJ",1521597549374808069,2022-05-03T21:08:20.000Z,24,32,249,7,0,1039833297751302144
"🚨 🚨 🚨  1,000 #BTC (37,671,031 USD) transferred from #Xapo to #Coinbase

https://t.co/OIuhcZWDwC",1521596396859805697,2022-05-03T21:03:45.000Z,17,30,181,2,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,000 #BTC (75,205,898 USD) transferred from #Xapo to #Binance

https://t.co/1TqOCcJH4m",1521593591394623489,2022-05-03T20:52:36.000Z,24,46,273,9,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  8,000 #BTC (303,133,228 USD) transferred from #Gemini to #Coinbase

https://t.co/4le7ptQwAD",1521589599864250368,2022-05-03T20:36:45.000Z,48,80,484,34,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  7,794 #BTC (293,180,231 USD) transferred from #Coinbase to unknown wallet

https://t.co/omfaJKoCLy",1521589202747543558,2022-05-03T20:35:10.000Z,96,47,777,19,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  5,000 #BTC (189,917,878 USD) transferred from unknown wallet to #Gemini

https://t.co/DUmT3nIrOZ",1521552221195931648,2022-05-03T18:08:13.000Z,47,93,425,16,0,1039833297751302144
"🚨 🚨 🚨  938 #BTC (35,549,405 USD) transferred from #Coinbase to unknown wallet

https://t.co/Kph0OGlePP",1521534741467611136,2022-05-03T16:58:45.000Z,14,25,211,1,0,1039833297751302144
"🚨 🚨 🚨  1,032 #BTC (39,338,483 USD) transferred from unknown wallet to #Coinbase

https://t.co/swTQCvPi8Q",1521533841478934531,2022-05-03T16:55:11.000Z,15,30,195,2,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨  1,450 #BTC (55,549,971 USD) transferred from #Coinbase to #Xapo

https://t.co/K0ExYTSmsr",1521514783312429059,2022-05-03T15:39:27.000Z,23,31,243,0,0,1039833297751302144
"🚨 🚨 🚨  780 #BTC (30,210,430 USD) transferred from unknown wallet to CryptoCom

https://t.co/W35jxmLIPn",1521310650269675523,2022-05-03T02:08:18.000Z,25,47,252,3,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨  1,501 #BTC (57,543,502 USD) transferred from #Gemini to unknown wallet

https://t.co/Le8bg0mrfn",1521301158375088129,2022-05-03T01:30:35.000Z,37,33,330,1,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  4,002 #BTC (153,852,420 USD) transferred from #Gemini to unknown wallet

https://t.co/6gQqJMhe5L",1521284976733560832,2022-05-03T00:26:17.000Z,63,54,646,12,0,1039833297751302144
"🚨 🚨 🚨  1,000 #BTC (38,378,665 USD) transferred from #Coinbase to unknown wallet

https://t.co/BAow54cYJp",1521276298433380352,2022-05-02T23:51:48.000Z,29,35,264,3,0,1039833297751302144
"🚨 🚨 🚨  886 #BTC (34,244,444 USD) transferred from unknown wallet to #Coinbase

https://t.co/APLwfEOWLu",1521267645814816770,2022-05-02T23:17:25.000Z,21,55,185,3,0,1039833297751302144
"🚨 🚨  749 #BTC (28,961,985 USD) transferred from unknown wallet to #Coinbase

https://t.co/cqFFypCbMw",1521263298787827717,2022-05-02T23:00:08.000Z,16,23,155,2,0,1039833297751302144
"🚨 🚨 🚨  1,032 #BTC (39,875,424 USD) transferred from unknown wallet to #Coinbase

https://t.co/WZjcA2ZZUu",1521254409631678473,2022-05-02T22:24:49.000Z,19,33,215,0,0,1039833297751302144
"🚨 🚨 🚨  1,032 #BTC (39,875,424 USD) transferred from unknown wallet to #Coinbase

https://t.co/1pwByuZNhK",1521254408205524992,2022-05-02T22:24:49.000Z,7,28,107,0,0,1039833297751302144
"🚨 🚨 🚨  1,032 #BTC (39,875,424 USD) transferred from unknown wallet to #Coinbase

https://t.co/8abDo7QNrU",1521254405680603145,2022-05-02T22:24:48.000Z,4,18,125,2,0,1039833297751302144
"🚨 🚨  750 #BTC (28,814,535 USD) transferred from unknown wallet to #Coinbase

https://t.co/Hb0xjxq8Os",1521232562655432704,2022-05-02T20:58:00.000Z,14,33,201,7,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  5,000 #BTC (192,428,955 USD) transferred from unknown wallet to #Gemini

https://t.co/jqNVWqJ1l1",1521224761690439681,2022-05-02T20:27:00.000Z,23,47,214,12,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  5,000 #BTC (192,428,955 USD) transferred from unknown wallet to #Gemini

https://t.co/mxiL9M83fv",1521224759496826883,2022-05-02T20:27:00.000Z,29,51,338,7,0,1039833297751302144
"🚨 🚨 🚨  1,000 #BTC (38,493,839 USD) transferred from #Coinbase to unknown wallet

https://t.co/CekAxiTNCP",1521222697006555141,2022-05-02T20:18:48.000Z,21,59,302,0,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,000 #BTC (76,812,909 USD) transferred from #Xapo to #Coinbase

https://t.co/8Z39HKdSKI",1521209637663645697,2022-05-02T19:26:54.000Z,27,38,261,5,0,1039833297751302144
"🚨 🚨  681 #BTC (26,168,238 USD) transferred from unknown wallet to #Xapo

https://t.co/bjon2HxBsE",1521209635465744385,2022-05-02T19:26:54.000Z,9,16,133,2,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  7,750 #BTC (301,174,496 USD) transferred from #Gemini to #Coinbase

https://t.co/MaafvYWA8f",1521154986595520518,2022-05-02T15:49:45.000Z,67,117,658,40,0,1039833297751302144
"🚨 🚨 🚨  1,000 #BTC (38,557,838 USD) transferred from unknown wallet to #Gemini

https://t.co/5p1hkcpsR3",1521145497125277697,2022-05-02T15:12:02.000Z,14,42,122,0,0,1039833297751302144
"🚨 🚨 🚨  1,000 #BTC (38,557,838 USD) transferred from unknown wallet to #Gemini

https://t.co/ic3WHRgkjb",1521145494478675968,2022-05-02T15:12:02.000Z,18,23,180,0,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  4,000 #BTC (154,231,351 USD) transferred from unknown wallet to #Gemini

https://t.co/WjFVD3CFNW",1521145491978964992,2022-05-02T15:12:01.000Z,41,47,339,17,0,1039833297751302144
"🚨 🚨 🚨  1,000 #BTC (38,557,838 USD) transferred from unknown wallet to #Gemini

https://t.co/RHzYncoERA",1521145486362746886,2022-05-02T15:12:00.000Z,15,15,146,0,0,1039833297751302144
"🚨 🚨 🚨  859 #BTC (33,705,480 USD) transferred from #Coinbase to unknown wallet

https://t.co/1uqmxzZ0aO",1521141822428520451,2022-05-02T14:57:26.000Z,17,32,312,2,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨  1,500 #BTC (57,590,203 USD) transferred from unknown wallet to CryptoCom

https://t.co/Z4w9FOTlAq",1520905347225079811,2022-05-01T23:17:46.000Z,72,124,631,12,0,1039833297751302144
"🚨 🚨  691 #BTC (26,582,009 USD) transferred from #Coinbase to unknown wallet

https://t.co/8g7yqyyvwW",1520809714128666624,2022-05-01T16:57:45.000Z,32,42,356,5,0,1039833297751302144
"🚨 🚨  691 #BTC (26,717,507 USD) transferred from #Xapo to #Coinbase

https://t.co/XlH8Nwod47",1520808803394072577,2022-05-01T16:54:08.000Z,20,37,220,3,0,1039833297751302144
"🚨 🚨  630 #BTC (24,404,541 USD) transferred from #Poloniex to unknown wallet

https://t.co/OG6Gbbz0sb",1520442238953828352,2022-04-30T16:37:32.000Z,43,98,459,7,0,1039833297751302144
"🚨 🚨 🚨 🚨  1,032 #BTC (40,000,179 USD) transferred from unknown wallet to #Coinbase

https://t.co/iM4VJsC1by",1520240357237088256,2022-04-30T03:15:20.000Z,44,78,481,10,0,1039833297751302144
"🚨 🚨 🚨  950 #BTC (36,783,624 USD) transferred from #Bitstamp to unknown wallet

https://t.co/5MSzj1uFZc",1520134354315485184,2022-04-29T20:14:07.000Z,25,33,344,6,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨  1,500 #BTC (58,271,015 USD) transferred from unknown wallet to #Coinbase

https://t.co/KuFEhIdF91",1520097524828282881,2022-04-29T17:47:46.000Z,32,108,419,5,0,1039833297751302144
"🚨 🚨  616 #BTC (23,620,415 USD) transferred from #Coinbase to unknown wallet

https://t.co/G7UApsqGY9",1520083189632483328,2022-04-29T16:50:48.000Z,37,46,317,0,0,1039833297751302144
"🚨 🚨  750 #BTC (29,055,209 USD) transferred from #Coinbase to #Xapo

https://t.co/hL5IF4Wv8M",1520050746447826945,2022-04-29T14:41:53.000Z,15,25,215,1,0,1039833297751302144
"🚨 🚨  744 #BTC (29,145,219 USD) transferred from #Binance to #Coinbase

https://t.co/TrhiwOqnpa",1520045275242504194,2022-04-29T14:20:09.000Z,12,42,185,3,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨  1,300 #BTC (50,601,825 USD) transferred from #Coinbase to #Xapo

https://t.co/rYvzaguIvr",1520031186587955202,2022-04-29T13:24:10.000Z,34,44,278,2,0,1039833297751302144
"🚨 🚨  730 #BTC (28,736,472 USD) transferred from unknown wallet to CryptoCom

https://t.co/zqkmEkleJv",1519989642631823362,2022-04-29T10:39:05.000Z,24,48,253,2,0,1039833297751302144
"🚨 🚨 🚨 🚨  1,032 #BTC (40,838,127 USD) transferred from unknown wallet to #Coinbase

https://t.co/5Fbz40NzKK",1519960601518297088,2022-04-29T08:43:41.000Z,27,66,346,1,0,1039833297751302144
"🚨 🚨  597 #BTC (23,815,931 USD) transferred from #Xapo to unknown wallet

https://t.co/dahG5xUy9H",1519799244831481858,2022-04-28T22:02:31.000Z,13,22,195,0,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  3,282 #BTC (130,640,089 USD) transferred from #Gemini to unknown wallet

https://t.co/2usdcqHugO",1519789130166714371,2022-04-28T21:22:19.000Z,68,47,501,1,0,1039833297751302144
"🚨 🚨 🚨 🚨  1,160 #BTC (46,307,627 USD) transferred from #Coinbase to #Xapo

https://t.co/s0Vqbj8V2b",1519769579043569671,2022-04-28T20:04:38.000Z,13,26,165,0,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,495 #BTC (101,093,833 USD) transferred from #Xapo to unknown wallet

https://t.co/YxU5EKD3Bp",1519759620990017541,2022-04-28T19:25:04.000Z,37,30,379,3,0,1039833297751302144
"🚨 🚨 🚨 🚨  1,000 #BTC (40,223,893 USD) transferred from unknown wallet to #Gemini

https://t.co/I199Gzg4k9",1519756708196802562,2022-04-28T19:13:29.000Z,12,25,163,4,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,000 #BTC (80,294,411 USD) transferred from unknown wallet to #Gemini

https://t.co/BczKQShuz2",1519752751424712708,2022-04-28T18:57:46.000Z,23,42,269,8,0,1039833297751302144
"🚨 🚨 🚨 🚨  1,032 #BTC (41,152,011 USD) transferred from unknown wallet to #Coinbase

https://t.co/v49Vu6EHSc",1519722850088890371,2022-04-28T16:58:57.000Z,22,54,255,4,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  3,100 #BTC (120,729,186 USD) transferred from #Coinbase to #Xapo

https://t.co/CFEdRX0cjA",1519685856424038402,2022-04-28T14:31:57.000Z,48,73,399,14,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨  1,900 #BTC (75,006,045 USD) transferred from unknown wallet to #Coinbase

https://t.co/tmb3L65OLm",1519658971799379968,2022-04-28T12:45:07.000Z,41,68,336,8,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,099 #BTC (83,444,768 USD) transferred from #Coinbase to unknown wallet

https://t.co/xnoUC8Wvvg",1519609445390721024,2022-04-28T09:28:19.000Z,65,67,601,4,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  3,000 #BTC (119,450,685 USD) transferred from #Xapo to #Coinbase

https://t.co/HPBxyaTf1S",1519584575172878336,2022-04-28T07:49:29.000Z,30,67,368,14,0,1039833297751302144
"🚨 🚨 🚨  1,000 #BTC (39,263,048 USD) transferred from unknown wallet to #Gemini

https://t.co/RSXvAo1RbY",1519538790104240134,2022-04-28T04:47:33.000Z,26,67,297,1,0,1039833297751302144
"🚨 🚨 🚨 🚨  1,130 #BTC (44,522,729 USD) transferred from #Gemini to #Binance

https://t.co/kYFLn9rlqB",1519519440475410433,2022-04-28T03:30:40.000Z,18,32,179,0,0,1039833297751302144
"🚨 🚨  720 #BTC (28,325,283 USD) transferred from unknown wallet to CryptoCom

https://t.co/kh274nwyMZ",1519503125090086914,2022-04-28T02:25:50.000Z,24,44,220,5,0,1039833297751302144
"🚨 🚨 🚨  1,000 #BTC (39,034,435 USD) transferred from #Coinbase to unknown wallet

https://t.co/JLnbNyFlMG",1519498073235509251,2022-04-28T02:05:46.000Z,27,33,270,3,0,1039833297751302144
"🚨 🚨  728 #BTC (28,054,166 USD) transferred from #Binance to #Coinbase

https://t.co/CMbiHZKdMH",1519332160804732928,2022-04-27T15:06:29.000Z,16,31,168,2,0,1039833297751302144
"🚨 🚨  528 #BTC (20,385,916 USD) transferred from #Coinbase to #Binance

https://t.co/l6AhyeB9TB",1519326435659370497,2022-04-27T14:43:44.000Z,10,22,187,3,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,000 #BTC (77,636,172 USD) transferred from #Gemini to #Coinbase

https://t.co/m6bBebVTSW",1519307702786215936,2022-04-27T13:29:18.000Z,21,34,248,2,0,1039833297751302144
"🚨 🚨 🚨  849 #BTC (33,184,565 USD) transferred from #Coinbase to unknown wallet

https://t.co/IlAaijRNHk",1519300263743471617,2022-04-27T12:59:44.000Z,15,21,180,1,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,000 #BTC (78,240,410 USD) transferred from unknown wallet to #Gemini

https://t.co/thmd6inpik",1519296318736420864,2022-04-27T12:44:04.000Z,30,41,203,3,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨  1,500 #BTC (58,870,512 USD) transferred from #Coinbase to unknown wallet

https://t.co/0CMS76Qu9B",1519288450486308872,2022-04-27T12:12:48.000Z,39,52,363,2,0,1039833297751302144
"🚨 🚨 🚨  1,000 #BTC (38,327,483 USD) transferred from unknown wallet to Bitbank

https://t.co/O5VeNs5oXI",1519147774553600002,2022-04-27T02:53:48.000Z,25,35,277,2,0,1039833297751302144
"🚨 🚨 🚨  1,024 #BTC (39,402,367 USD) transferred from unknown wallet to #Coinbase

https://t.co/sFrNkap4K9",1519082735087849472,2022-04-26T22:35:21.000Z,29,64,359,7,0,1039833297751302144
"🚨 🚨 🚨  1,000 #BTC (38,350,858 USD) transferred from unknown wallet to #Xapo

https://t.co/QZ8XBCh2JO",1519065505344237570,2022-04-26T21:26:54.000Z,26,49,272,0,0,1039833297751302144
"🚨 🚨  600 #BTC (23,032,721 USD) transferred from #Gemini to #Binance

https://t.co/l3DuIvXrtr",1519023404581543936,2022-04-26T18:39:36.000Z,15,43,209,2,0,1039833297751302144
"🚨 🚨  600 #BTC (24,222,175 USD) transferred from unknown wallet to CryptoCom

https://t.co/WP3kQ0fMMN",1518905676197765121,2022-04-26T10:51:47.000Z,16,62,273,5,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  3,149 #BTC (128,390,149 USD) transferred from #Coinbase to unknown wallet

https://t.co/q9Frcy1gJc",1518866816747122688,2022-04-26T08:17:22.000Z,110,113,987,13,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,100 #BTC (85,612,037 USD) transferred from #Xapo to #Coinbase

https://t.co/F1oLiqJzli",1518815400577884163,2022-04-26T04:53:04.000Z,36,52,310,15,0,1039833297751302144
"🚨 🚨 🚨 🚨  1,067 #BTC (43,350,025 USD) transferred from unknown wallet to #Coinbase

https://t.co/08rLFuIbyb",1518773764166754306,2022-04-26T02:07:37.000Z,21,51,234,4,0,1039833297751302144
"🚨 🚨  500 #BTC (20,313,968 USD) transferred from #Binance to #Coinbase

https://t.co/1aO0RWGlHF",1518773761717067777,2022-04-26T02:07:36.000Z,13,28,169,1,0,1039833297751302144
"🚨 🚨  500 #BTC (20,236,028 USD) transferred from #Coinbase to unknown wallet

https://t.co/AM6lyotf3V",1518760058548588544,2022-04-26T01:13:09.000Z,40,45,334,1,0,1039833297751302144
"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  2,288 #BTC (90,105,246 USD) transferred from #Xapo to unknown wallet

https://t.co/KmOWIFuo6U",1518662985736146944,2022-04-25T18:47:25.000Z,35,36,384,0,0,1039833297751302144
"🚨 🚨  542 #BTC (21,269,734 USD) transferred from #Xapo to unknown wallet

https://t.co/inqQmY80N3",1518599388884619264,2022-04-25T14:34:43.000Z,34,44,343,1,0,1039833297751302144
